incident_id,timestamp,customer_id,session_id,device_type,traffic_source,country,region,customer_segment,order_value,currency,payment_method,card_network,payment_attempt_number,payment_failure_reason,friction_type,baseline_conversion_probability,predicted_probability,model_confidence,treatment_group,intervention_type,discount_percent,discount_amount,expected_net_income,intervention_cost,recovered,recovered_gmv,incremental_gmv,revenue_saved,time_to_recovery_seconds,model_version,experiment_id
CHK_002381,2026-07-08T13:54:41Z,CUST_000509,SES_92880661,mobile,paid_search,IN,UP,returning,15300.0,INR,wallet,None,1,customer_abandonment,price,0.072,0.468,0.85,treatment,6_percent_discount,0.06,918.0,2485.34,25.0,0,0.0,0.0,-25.0,,v4.1.0-beta,EXP_001
CHK_002382,2026-07-08T14:06:30Z,CUST_000467,SES_39500852,desktop,organic,IN,TN,returning,1450.0,INR,credit_card,Visa,1,bank_decline,payment,0.061,0.479,0.93,treatment,alternative_payment,0.0,0.0,211.78,20.0,1,1450.0,1241.15,531.0,424,v4.1.0-beta,EXP_001
CHK_002383,2026-07-08T14:19:29Z,CUST_000246,SES_22627243,tablet,direct,IN,TG,returning,10500.0,INR,wallet,None,1,customer_abandonment,price,0.076,0.426,0.83,treatment,4_percent_discount,0.04,420.0,1849.93,25.0,0,0.0,0.0,-25.0,,v4.1.0-beta,EXP_001
CHK_002384,2026-07-08T14:37:51Z,CUST_001966,SES_65695134,desktop,organic,IN,DL,returning,1550.0,INR,net_banking,None,1,customer_abandonment,price,0.078,0.4,0.81,treatment,6_percent_discount,0.06,93.0,278.02,25.0,0,0.0,0.0,-25.0,,v4.1.0-beta,EXP_001
CHK_002385,2026-07-08T14:40:03Z,CUST_004565,SES_51827585,mobile,organic,IN,DL,returning,7850.0,INR,credit_card,Visa,1,customer_abandonment,price,0.072,0.313,0.75,treatment,personalized_offer,0.0,0.0,1045.88,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_002386,2026-07-08T14:47:29Z,CUST_004970,SES_66907716,desktop,social,IN,MH,new,3250.0,INR,credit_card,Visa,1,customer_abandonment,price,0.033,0.246,0.84,treatment,personalized_offer,0.0,0.0,467.78,10.0,1,3250.0,2809.35,1225.0,410,v4.1.0-beta,EXP_001
CHK_002387,2026-07-08T14:53:21Z,CUST_000944,SES_79762390,mobile,social,IN,GJ,price_sensitive,950.0,INR,upi,None,1,authentication_failure,technical,0.037,0.234,0.88,treatment,payment_retry,0.0,0.0,107.79,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002388,2026-07-08T14:54:09Z,CUST_001252,SES_92101441,mobile,organic,IN,WB,new,1350.0,INR,net_banking,None,1,technical_error,technical,0.035,0.289,0.86,treatment,payment_retry,0.0,0.0,174.57,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002389,2026-07-08T15:04:55Z,CUST_000826,SES_13816962,tablet,social,IN,MH,new,8250.0,INR,upi,None,3,authentication_failure,technical,0.052,0.146,0.88,treatment,personalized_offer,0.0,0.0,1171.26,10.0,1,8250.0,6228.4,3125.0,237,v4.1.0-beta,EXP_001
CHK_002390,2026-07-08T15:06:53Z,CUST_000219,SES_45883613,mobile,paid_search,IN,WB,new,6700.0,INR,debit_card,Mastercard,3,customer_abandonment,price,0.035,0.428,0.8,treatment,6_percent_discount,0.06,402.0,1013.23,25.0,0,0.0,0.0,-25.0,,v4.1.0-beta,EXP_001
CHK_002391,2026-07-08T15:21:00Z,CUST_001174,SES_33859914,mobile,referral,IN,KA,new,3750.0,INR,credit_card,Mastercard,1,authentication_failure,technical,0.04,0.262,0.92,treatment,payment_retry,0.0,0.0,482.81,20.0,1,3750.0,3174.64,1405.0,225,v4.1.0-beta,EXP_001
CHK_002392,2026-07-08T15:25:38Z,CUST_001717,SES_44824335,mobile,social,IN,DL,price_sensitive,1700.0,INR,upi,None,1,customer_abandonment,price,0.024,0.285,0.77,treatment,personalized_offer,0.0,0.0,233.07,10.0,1,1700.0,1560.14,636.0,67,v4.1.0-beta,EXP_001
CHK_002393,2026-07-08T15:37:12Z,CUST_003775,SES_98652966,mobile,organic,IN,DL,new,7050.0,INR,debit_card,Visa,1,bank_decline,payment,0.012,0.371,0.92,treatment,alternative_payment,0.0,0.0,1139.64,20.0,1,7050.0,6697.5,2659.0,105,v4.1.0-beta,EXP_001
CHK_002394,2026-07-08T16:03:19Z,CUST_001069,SES_19198090,mobile,organic,IN,TG,returning,2500.0,INR,credit_card,Visa,1,customer_abandonment,price,0.072,0.295,0.78,treatment,personalized_offer,0.0,0.0,302.2,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_002395,2026-07-08T16:06:39Z,CUST_000837,SES_58487151,mobile,direct,IN,GJ,returning,8150.0,INR,credit_card,Visa,1,bank_decline,payment,0.055,0.458,0.91,treatment,alternative_payment,0.0,0.0,1268.96,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002396,2026-07-08T16:16:58Z,CUST_001092,SES_21795292,mobile,organic,IN,DL,new,6100.0,INR,credit_card,Mastercard,2,authentication_failure,technical,0.048,0.038,0.88,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_002397,2026-07-08T16:19:18Z,CUST_001888,SES_20255963,mobile,organic,IN,UP,returning,1500.0,INR,debit_card,Mastercard,1,insufficient_funds,payment,0.055,0.381,0.96,treatment,alternative_payment,0.0,0.0,203.08,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002398,2026-07-08T16:28:38Z,CUST_000150,SES_75932784,desktop,direct,IN,MH,returning,8650.0,INR,credit_card,Visa,1,bank_decline,payment,0.061,0.39,0.93,treatment,alternative_payment,0.0,0.0,1563.62,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002399,2026-07-08T16:36:59Z,CUST_001031,SES_41268015,mobile,email,IN,TN,returning,2650.0,INR,upi,None,2,authentication_failure,technical,0.088,0.4,0.94,treatment,payment_retry,0.0,0.0,319.12,20.0,1,2650.0,1956.66,987.0,176,v4.1.0-beta,EXP_001
CHK_002400,2026-07-08T16:38:27Z,CUST_000886,SES_85648136,desktop,organic,IN,WB,new,5350.0,INR,credit_card,Visa,1,authentication_failure,technical,0.046,0.314,0.93,treatment,payment_retry,0.0,0.0,686.74,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002401,2026-07-08T16:39:25Z,CUST_002401,SES_58501270,mobile,paid_search,IN,TG,new,3800.0,INR,debit_card,Mastercard,1,expired_card,payment,0.015,0.297,0.96,treatment,alternative_payment,0.0,0.0,544.03,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002402,2026-07-08T16:49:14Z,CUST_001338,SES_47773601,tablet,paid_search,IN,DL,returning,4800.0,INR,upi,None,1,authentication_failure,technical,0.088,0.33,0.93,treatment,payment_retry,0.0,0.0,715.49,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002403,2026-07-08T16:53:53Z,CUST_001109,SES_75426262,tablet,direct,IN,MH,returning,6900.0,INR,upi,None,3,technical_error,technical,0.088,0.36,0.84,treatment,payment_retry,0.0,0.0,1060.07,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002404,2026-07-08T16:54:36Z,CUST_002051,SES_23711033,mobile,email,IN,TG,new,1150.0,INR,upi,None,1,authentication_failure,technical,0.04,0.027,0.87,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_002405,2026-07-08T16:58:04Z,CUST_004240,SES_58755804,desktop,organic,IN,TG,new,800.0,INR,credit_card,RuPay,3,customer_abandonment,price,0.041,0.434,0.8,treatment,8_percent_discount,0.08,64.0,111.23,25.0,1,736.0,667.12,215.0,895,v4.1.0-beta,EXP_001
CHK_002406,2026-07-08T17:01:55Z,CUST_002712,SES_32048795,tablet,organic,IN,DL,high_value,27800.0,INR,upi,None,3,customer_abandonment,price,0.074,0.271,0.86,treatment,4_percent_discount,0.04,1112.0,4765.87,25.0,0,0.0,0.0,-25.0,,v4.1.0-beta,EXP_001
CHK_002407,2026-07-08T17:12:05Z,CUST_001172,SES_14302256,mobile,paid_search,IN,TN,new,1950.0,INR,upi,None,1,customer_abandonment,price,0.027,0.263,0.78,treatment,personalized_offer,0.0,0.0,257.43,10.0,1,1950.0,1732.68,731.0,428,v4.1.0-beta,EXP_001
CHK_002408,2026-07-08T17:39:01Z,CUST_001853,SES_46618790,tablet,direct,IN,KA,returning,6600.0,INR,upi,None,1,authentication_failure,technical,0.088,0.315,0.86,treatment,payment_retry,0.0,0.0,884.64,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002409,2026-07-08T17:42:04Z,CUST_001080,SES_27470471,desktop,organic,IN,UP,high_value,23800.0,INR,debit_card,RuPay,1,insufficient_funds,payment,0.051,0.359,0.86,treatment,alternative_payment,0.0,0.0,2874.03,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002410,2026-07-08T17:44:14Z,CUST_001764,SES_31794752,mobile,direct,IN,MH,returning,2750.0,INR,upi,None,2,technical_error,technical,0.088,0.094,0.88,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_002411,2026-07-08T17:48:31Z,CUST_000306,SES_24719853,desktop,paid_search,IN,KA,returning,1350.0,INR,upi,None,1,customer_abandonment,price,0.078,0.335,0.77,treatment,personalized_offer,0.0,0.0,203.34,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_002412,2026-07-08T18:05:55Z,CUST_001613,SES_32368644,mobile,social,IN,TG,new,4750.0,INR,upi,None,2,customer_abandonment,price,0.035,0.402,0.87,treatment,8_percent_discount,0.08,380.0,740.87,25.0,1,4370.0,4002.15,1400.0,263,v4.1.0-beta,EXP_001
CHK_002413,2026-07-08T18:17:07Z,CUST_000274,SES_45632665,mobile,organic,IN,DL,returning,4050.0,INR,upi,None,1,technical_error,technical,0.08,0.377,0.92,treatment,payment_retry,0.0,0.0,457.02,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002414,2026-07-08T18:17:17Z,CUST_003723,SES_33403686,mobile,organic,IN,KA,returning,4100.0,INR,upi,None,1,customer_abandonment,price,0.072,0.363,0.82,treatment,2_percent_discount,0.02,82.0,662.44,25.0,1,4018.0,3082.67,1451.0,116,v4.1.0-beta,EXP_001
CHK_002415,2026-07-08T18:17:39Z,CUST_001020,SES_17358880,mobile,organic,IN,KA,new,1200.0,INR,upi,None,2,customer_abandonment,price,0.035,0.344,0.81,treatment,4_percent_discount,0.04,48.0,183.95,25.0,1,1152.0,1049.54,383.0,257,v4.1.0-beta,EXP_001
CHK_002416,2026-07-08T18:18:26Z,CUST_000512,SES_34780671,mobile,direct,IN,TN,returning,6450.0,INR,upi,None,1,technical_error,technical,0.08,0.298,0.83,treatment,payment_retry,0.0,0.0,749.5,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002417,2026-07-08T18:19:45Z,CUST_000854,SES_55284882,mobile,paid_search,IN,KA,returning,6950.0,INR,net_banking,None,1,technical_error,technical,0.08,0.289,0.9,treatment,payment_retry,0.0,0.0,1031.78,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002418,2026-07-08T18:27:11Z,CUST_001454,SES_16837473,tablet,email,IN,GJ,returning,9150.0,INR,credit_card,Visa,2,bank_decline,payment,0.067,0.349,0.85,treatment,alternative_payment,0.0,0.0,1356.31,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002419,2026-07-08T18:28:04Z,CUST_001769,SES_54578484,desktop,direct,IN,DL,new,2100.0,INR,debit_card,Visa,1,bank_decline,payment,0.016,0.341,0.9,treatment,alternative_payment,0.0,0.0,290.17,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002420,2026-07-08T18:28:08Z,CUST_001617,SES_54554815,desktop,paid_search,IN,MH,new,6850.0,INR,credit_card,Visa,1,customer_abandonment,price,0.033,0.037,0.84,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_002421,2026-07-08T18:54:43Z,CUST_000086,SES_86952036,desktop,social,IN,MH,price_sensitive,1600.0,INR,upi,None,1,customer_abandonment,price,0.03,0.45,0.85,treatment,4_percent_discount,0.04,64.0,270.81,25.0,0,0.0,0.0,-25.0,,v4.1.0-beta,EXP_001
CHK_002422,2026-07-08T18:56:52Z,CUST_001328,SES_65577990,mobile,organic,IN,TG,high_value,21600.0,INR,upi,None,1,technical_error,technical,0.07,0.322,0.92,treatment,payment_retry,0.0,0.0,2644.8,20.0,1,21600.0,16511.77,8188.0,413,v4.1.0-beta,EXP_001
CHK_002423,2026-07-08T18:58:32Z,CUST_000795,SES_26014171,mobile,paid_search,IN,MH,price_sensitive,950.0,INR,debit_card,Mastercard,3,insufficient_funds,payment,0.015,0.27,0.91,treatment,alternative_payment,0.0,0.0,141.24,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002424,2026-07-08T19:03:20Z,CUST_001158,SES_87233622,desktop,organic,IN,UP,returning,1400.0,INR,upi,None,2,customer_abandonment,price,0.086,0.38,0.79,treatment,personalized_offer,0.0,0.0,178.37,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_002425,2026-07-08T19:03:49Z,CUST_001862,SES_39677593,mobile,paid_search,IN,DL,new,2350.0,INR,credit_card,RuPay,1,bank_decline,payment,0.012,0.353,0.93,treatment,alternative_payment,0.0,0.0,341.28,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002426,2026-07-08T19:06:38Z,CUST_000457,SES_80439444,desktop,email,IN,KA,returning,3200.0,INR,upi,None,3,customer_abandonment,price,0.086,0.088,0.79,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_002427,2026-07-08T19:07:22Z,CUST_002683,SES_64949625,mobile,direct,IN,DL,new,9100.0,INR,upi,None,1,customer_abandonment,price,0.027,0.365,0.86,treatment,4_percent_discount,0.04,364.0,1416.17,25.0,1,8736.0,8113.7,3069.0,190,v4.1.0-beta,EXP_001
CHK_002428,2026-07-08T19:11:40Z,CUST_003665,SES_23129116,desktop,social,IN,DL,new,7300.0,INR,debit_card,RuPay,1,insufficient_funds,payment,0.016,0.266,0.95,treatment,alternative_payment,0.0,0.0,1084.63,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002429,2026-07-08T19:17:51Z,CUST_001520,SES_87485950,desktop,organic,IN,TG,new,4750.0,INR,upi,None,1,authentication_failure,technical,0.046,0.263,0.87,treatment,payment_retry,0.0,0.0,601.17,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002430,2026-07-08T19:19:57Z,CUST_004403,SES_35535241,mobile,organic,IN,KA,high_value,36400.0,INR,net_banking,None,1,insufficient_funds,payment,0.045,0.313,0.89,treatment,personalized_offer,0.0,0.0,4479.93,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_002431,2026-07-08T19:21:29Z,CUST_002611,SES_68869512,mobile,email,IN,MH,returning,2650.0,INR,upi,None,1,technical_error,technical,0.08,0.351,0.84,treatment,payment_retry,0.0,0.0,320.63,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002432,2026-07-08T19:30:30Z,CUST_001960,SES_62109873,mobile,social,IN,KA,new,2250.0,INR,upi,None,2,authentication_failure,technical,0.048,0.322,0.85,treatment,payment_retry,0.0,0.0,270.88,20.0,1,2250.0,1878.28,835.0,129,v4.1.0-beta,EXP_001
CHK_002433,2026-07-08T19:30:34Z,CUST_004378,SES_98822554,mobile,organic,IN,DL,high_value,29600.0,INR,net_banking,None,1,customer_abandonment,price,0.062,0.377,0.76,treatment,personalized_offer,0.0,0.0,4814.73,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_002434,2026-07-08T19:42:51Z,CUST_000858,SES_99240855,mobile,organic,IN,KA,new,2600.0,INR,upi,None,2,authentication_failure,technical,0.048,0.291,0.89,treatment,payment_retry,0.0,0.0,338.94,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002435,2026-07-08T19:43:03Z,CUST_000872,SES_51143126,desktop,social,IN,WB,new,3500.0,INR,credit_card,Visa,1,customer_abandonment,price,0.033,0.36,0.86,treatment,6_percent_discount,0.06,210.0,533.73,25.0,1,3290.0,2983.02,1095.0,99,v4.1.0-beta,EXP_001
CHK_002436,2026-07-08T19:50:24Z,CUST_000646,SES_31233720,mobile,referral,IN,GJ,new,2300.0,INR,upi,None,3,insufficient_funds,payment,0.018,0.02,0.87,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_002437,2026-07-08T19:51:25Z,CUST_000771,SES_29891791,mobile,email,IN,MH,new,5550.0,INR,credit_card,Mastercard,2,authentication_failure,technical,0.048,0.359,0.95,treatment,payment_retry,0.0,0.0,858.11,20.0,1,5550.0,4721.15,2089.0,290,v4.1.0-beta,EXP_001
CHK_002438,2026-07-08T19:52:31Z,CUST_000328,SES_65828782,desktop,paid_search,IN,TG,returning,4500.0,INR,credit_card,Mastercard,1,bank_decline,payment,0.061,0.053,0.87,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_002439,2026-07-08T19:55:46Z,CUST_001019,SES_32192213,mobile,direct,IN,MH,new,6250.0,INR,upi,None,1,authentication_failure,technical,0.04,0.248,0.92,treatment,payment_retry,0.0,0.0,700.51,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002440,2026-07-08T19:57:34Z,CUST_001040,SES_11309084,mobile,paid_search,IN,TG,returning,5400.0,INR,debit_card,Visa,2,bank_decline,payment,0.063,0.392,0.9,treatment,alternative_payment,0.0,0.0,855.44,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002441,2026-07-08T19:58:52Z,CUST_001382,SES_16389055,mobile,direct,IN,GJ,high_value,24200.0,INR,wallet,None,1,customer_abandonment,price,0.062,0.303,0.76,treatment,personalized_offer,0.0,0.0,3485.51,10.0,1,24200.0,19425.82,9186.0,380,v4.1.0-beta,EXP_001
CHK_002442,2026-07-08T20:04:39Z,CUST_001370,SES_85038576,mobile,direct,IN,MH,new,2300.0,INR,upi,None,2,technical_error,technical,0.043,0.263,0.92,treatment,payment_retry,0.0,0.0,256.05,20.0,1,2300.0,1900.83,854.0,312,v4.1.0-beta,EXP_001
CHK_002443,2026-07-08T20:05:04Z,CUST_000201,SES_23489770,desktop,paid_search,IN,TG,new,2700.0,INR,upi,None,3,technical_error,technical,0.049,0.309,0.89,treatment,payment_retry,0.0,0.0,341.03,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002444,2026-07-08T20:07:37Z,CUST_004320,SES_11301601,desktop,email,IN,KA,returning,3150.0,INR,credit_card,Visa,1,authentication_failure,technical,0.088,0.297,0.87,treatment,payment_retry,0.0,0.0,376.87,20.0,1,3150.0,2275.11,1177.0,132,v4.1.0-beta,EXP_001
CHK_002445,2026-07-08T20:09:49Z,CUST_004905,SES_27186452,desktop,paid_search,IN,KA,new,12600.0,INR,upi,None,1,customer_abandonment,price,0.033,0.366,0.83,treatment,4_percent_discount,0.04,504.0,2008.91,25.0,1,12096.0,11119.04,4259.0,299,v4.1.0-beta,EXP_001
CHK_002446,2026-07-08T20:11:25Z,CUST_000903,SES_30924823,desktop,paid_search,IN,DL,returning,3600.0,INR,credit_card,Visa,1,customer_abandonment,price,0.078,0.292,0.75,treatment,personalized_offer,0.0,0.0,571.03,10.0,1,3600.0,2659.28,1358.0,232,v4.1.0-beta,EXP_001
CHK_002447,2026-07-08T20:21:57Z,CUST_001860,SES_93630274,mobile,organic,IN,KA,returning,1850.0,INR,debit_card,RuPay,1,expired_card,payment,0.06,0.246,0.84,treatment,personalized_offer,0.0,0.0,277.2,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_002448,2026-07-08T20:24:42Z,CUST_001469,SES_39455255,mobile,social,IN,DL,price_sensitive,1050.0,INR,upi,None,2,authentication_failure,technical,0.045,0.258,0.92,treatment,payment_retry,0.0,0.0,119.87,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002449,2026-07-08T20:25:19Z,CUST_001093,SES_47668266,mobile,referral,IN,TG,new,3600.0,INR,upi,None,1,technical_error,technical,0.035,0.307,0.85,treatment,payment_retry,0.0,0.0,428.12,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002450,2026-07-08T20:33:04Z,CUST_001686,SES_81097110,mobile,direct,IN,DL,high_value,62900.0,INR,credit_card,Mastercard,1,customer_abandonment,price,0.062,0.384,0.85,treatment,6_percent_discount,0.06,3774.0,9610.14,25.0,1,59126.0,49838.49,20103.0,485,v4.1.0-beta,EXP_001
CHK_002451,2026-07-08T20:39:16Z,CUST_000160,SES_71866871,mobile,paid_search,IN,KA,new,5050.0,INR,debit_card,Visa,1,authentication_failure,technical,0.04,0.297,0.92,treatment,payment_retry,0.0,0.0,715.55,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002452,2026-07-08T20:42:06Z,CUST_001471,SES_56416982,mobile,social,IN,DL,new,1850.0,INR,upi,None,1,insufficient_funds,payment,0.012,0.363,0.88,treatment,alternative_payment,0.0,0.0,303.8,20.0,1,1850.0,1757.5,683.0,280,v4.1.0-beta,EXP_001
CHK_002453,2026-07-08T20:43:09Z,CUST_004013,SES_91864193,mobile,organic,IN,KA,new,3150.0,INR,debit_card,Visa,1,expired_card,payment,0.015,0.184,0.87,treatment,personalized_offer,0.0,0.0,500.26,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_002454,2026-07-08T20:43:24Z,CUST_001665,SES_68394184,mobile,paid_search,IN,MH,price_sensitive,2250.0,INR,upi,None,1,technical_error,technical,0.032,0.238,0.84,treatment,payment_retry,0.0,0.0,263.17,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002455,2026-07-08T20:45:15Z,CUST_000271,SES_58006335,mobile,organic,IN,TN,new,3900.0,INR,upi,None,1,authentication_failure,technical,0.04,0.237,0.87,treatment,payment_retry,0.0,0.0,479.11,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002456,2026-07-08T20:45:55Z,CUST_001721,SES_27627346,desktop,social,IN,KA,price_sensitive,3450.0,INR,debit_card,RuPay,1,expired_card,payment,0.018,0.265,0.92,treatment,payment_retry,0.0,0.0,580.14,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002457,2026-07-08T20:54:29Z,CUST_001070,SES_80280320,desktop,organic,IN,UP,price_sensitive,1650.0,INR,net_banking,None,1,customer_abandonment,price,0.03,0.387,0.82,treatment,4_percent_discount,0.04,66.0,267.89,25.0,1,1584.0,1468.47,536.0,63,v4.1.0-beta,EXP_001
CHK_002458,2026-07-08T20:55:18Z,CUST_000446,SES_51132841,mobile,email,IN,UP,new,1900.0,INR,debit_card,Mastercard,1,insufficient_funds,payment,0.012,0.292,0.87,treatment,alternative_payment,0.0,0.0,289.44,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002459,2026-07-08T20:56:29Z,CUST_001680,SES_33426242,mobile,email,IN,DL,new,2950.0,INR,credit_card,Mastercard,3,bank_decline,payment,0.018,0.351,0.94,treatment,alternative_payment,0.0,0.0,445.2,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002460,2026-07-08T21:03:21Z,CUST_001280,SES_90987793,mobile,direct,IN,GJ,returning,5650.0,INR,upi,None,1,technical_error,technical,0.08,0.328,0.85,treatment,payment_retry,0.0,0.0,692.44,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002461,2026-07-08T21:03:27Z,CUST_001089,SES_61710944,mobile,email,IN,MH,returning,8550.0,INR,credit_card,Visa,1,customer_abandonment,price,0.072,0.418,0.81,treatment,6_percent_discount,0.06,513.0,1283.1,25.0,1,8037.0,6599.0,2711.0,82,v4.1.0-beta,EXP_001
CHK_002462,2026-07-08T21:03:35Z,CUST_001349,SES_10677625,mobile,paid_search,IN,KA,new,1800.0,INR,debit_card,Visa,1,insufficient_funds,payment,0.012,0.291,0.93,treatment,alternative_payment,0.0,0.0,245.17,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002463,2026-07-08T21:05:46Z,CUST_001517,SES_34807176,desktop,social,IN,KA,new,7350.0,INR,upi,None,1,authentication_failure,technical,0.046,0.304,0.91,treatment,payment_retry,0.0,0.0,976.32,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002464,2026-07-08T21:17:10Z,CUST_001467,SES_62593740,mobile,paid_search,IN,TG,new,4650.0,INR,upi,None,1,authentication_failure,technical,0.04,0.27,0.88,treatment,payment_retry,0.0,0.0,616.27,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002465,2026-07-08T21:19:16Z,CUST_001025,SES_54399411,desktop,email,IN,DL,high_value,41700.0,INR,credit_card,Visa,1,customer_abandonment,price,0.068,0.298,0.74,treatment,personalized_offer,0.0,0.0,5588.03,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_002466,2026-07-08T21:20:13Z,CUST_001156,SES_95541202,mobile,social,IN,DL,price_sensitive,1900.0,INR,credit_card,RuPay,3,bank_decline,payment,0.015,0.344,0.88,treatment,alternative_payment,0.0,0.0,284.92,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002467,2026-07-08T21:23:26Z,CUST_000783,SES_57205803,mobile,paid_search,IN,TG,new,3200.0,INR,net_banking,None,1,customer_abandonment,price,0.027,0.383,0.85,treatment,6_percent_discount,0.06,192.0,517.1,25.0,1,3008.0,2784.89,999.0,211,v4.1.0-beta,EXP_001
CHK_002468,2026-07-08T21:24:28Z,CUST_000814,SES_90529384,mobile,social,IN,TN,price_sensitive,1900.0,INR,credit_card,Visa,1,bank_decline,payment,0.012,0.254,0.87,treatment,alternative_payment,0.0,0.0,272.39,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_002469,2026-07-08T21:27:43Z,CUST_000639,SES_82183045,desktop,organic,IN,MH,returning,3450.0,INR,upi,None,1,customer_abandonment,price,0.078,0.3,0.78,treatment,personalized_offer,0.0,0.0,447.08,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_002470,2026-07-08T21:27:57Z,CUST_001422,SES_81569456,mobile,paid_search,IN,DL,returning,3550.0,INR,debit_card,RuPay,1,bank_decline,payment,0.055,0.479,0.96,treatment,alternative_payment,0.0,0.0,569.16,20.0,1,3550.0,3086.28,1329.0,454,v4.1.0-beta,EXP_001
CHK_002471,2026-07-08T21:28:54Z,CUST_000003,SES_16388890,mobile,direct,IN,TN,returning,10000.0,INR,upi,None,1,technical_error,technical,0.08,0.416,0.85,treatment,payment_retry,0.0,0.0,1324.16,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
